year_month,manage_city,bus_type,station_id,station_no,station_name,pass_route_cnt
2023,수원시,일반,201000256,2143,서호초등학교,5
2023,수원시,일반,201000327,2839,오현초등학교,1
2023,수원시,일반,201000341,2842,고색동입구,23
2023,수원시,일반,201000337,2840,경기도건설본부.경기도동물위생시험소.칠보마을7단지,5
2023,수원시,일반,201000350,2848,우림.대한아파트,3
2023,수원시,일반,201000378,2877,칠보초등학교,2
2023,수원시,일반,201000382,2882,농수산물사거리,3
2023,수원시,일반,201000398,2897,장미아파트.버드내도서관,9
2023,수원시,일반,201000386,2887,중앙병원,1
2023,수원시,일반,200000195,1208,수일여중.한빛현요양병원.경기도융합과학교육원,16
2023,수원시,일반,200000198,1028,GS아파트.천천푸르지오,1
2023,수원시,일반,200000200,1238,장안지하차도.수원KT위즈파크,18
2023,수원시,일반,200000204,1082,화서역.화서주공3단지,7
2023,수원시,일반,200000015,1148,상광교마을회관,1
2023,수원시,일반,200000021,1095,풍림아파트입구,1
2023,수원시,일반,203000391,4379,광교센트럴타운62단지.힐스테이트레이크,2
2023,수원시,일반,203000024,4015,영통구청,4
2023,수원시,일반,203000033,4030,경기대후문,2
2023,수원시,일반,202000079,3113,청소년문화센터,6
2023,수원시,일반,200000130,1069,SK스카이뷰.SK아트리움,10
2023,수원시,일반,200000152,1048,이목동.장안STX칸,7
2023,수원시,일반,200000124,1100,경남아너스빌.동신아파트,3
2023,수원시,일반,200000132,1096,벽산블루밍아파트,3
2023,수원시,일반,200000135,1216,만석공원.정자초교.벽산아파트,4
2023,수원시,일반,200000144,1213,교육청사거리,4
2023,수원시,일반,200000084,1192,수원시글로벌평생학습관.연무사회복지관.창룡도서관,6
2023,수원시,일반,200000070,1025,체육고교.신안아파트,3
2023,수원시,일반,200000066,1132,수성중사거리,6
2023,수원시,일반,200000111,1084,정자3동행정복지센터.정자동중심상가,10
2023,수원시,일반,200000106,1040,천천초교.천천고교,7
2023,수원시,일반,200000121,1223,송원중학교.수원서부교회,3
2023,수원시,일반,200000327,1301,청솔한라아파트.롯데마트,1
2023,수원시,일반,202000004,3129,아주대학교입구,21
2023,수원시,일반,203000077,4165,황골주공.벽산아파트,12
2023,수원시,일반,200000161,1016,성균관대역,4
2023,수원시,일반,201000099,2024,칠보고교.칠보중.중촌초교,9
2023,수원시,일반,201000100,2025,가온마을4단지.수원KT소닉붐아레나.서수원칠보체육관,10
2023,수원시,일반,201000114,2189,세류3동주민센터.버드내노인복지회관,9
2023,수원시,일반,201000117,2080,구운사거리,6
2023,수원시,일반,201000118,2252,수원아이파크시티.선일초교,7
2023,수원시,일반,201000122,2108,고색동태산아파트.도로교통관리사업소,4
2023,수원시,일반,201000245,2004,와이씨티칠보마을6단지.LG빌리지1차아파트,8
2023,수원시,일반,200000172,1158,새마을주택,1
2023,수원시,일반,201000026,2015,대명고등학교,5
2023,수원시,일반,202000062,3068,수원시청사거리.윌스기념병원,4
2023,수원시,일반,202000097,3143,팔달문,5
2023,수원시,일반,202000030,3056,팔달문,17
2023,수원시,일반,200000298,1280,파장동북부차고지,10
2023,수원시,일반,201000356,2884,미영아파트,10
2023,수원시,일반,201000357,2861,수원은혜교회.한양수자인파크원아파트,12
2023,수원시,일반,201000389,2926,고색동입구,23
2023,수원시,일반,200000127,1218,SK스카이뷰.SK아트리움,10
2023,수원시,일반,200000140,1191,보훈원복지타운.보훈요양원,4
2023,수원시,일반,200000245,1249,조원고등학교,3
2023,수원시,일반,200000011,1164,하광교느티나무,1
2023,수원시,일반,200000043,1107,도체육회관.대림e-편한세상,2
2023,수원시,일반,203000372,4358,영통구보건소.수원체육문화센터,2
2023,수원시,일반,203000379,4365,삼성DigitalCity정문,1
2023,수원시,일반,201000487,2974,온정마을,1
2023,수원시,일반,202000212,3047,향교.팔달보건소.중앙침례교회,20
2023,수원시,일반,202000236,3148,현대모닝아파트,1
2023,수원시,일반,202000068,3086,동부지구대.수원시장기요양지원센터.수병원,2
2023,수원시,일반,200000279,1254,조원시장,4
2023,수원시,일반,202000213,3039,세무서.신용회복위원회,22
2023,수원시,일반,201000500,2341,호매실입구(구운동),9
2023,수원시,일반,200000088,1079,화서역.화서주공3단지,6
2023,수원시,일반,200000108,1054,우방아파트.한화아파트.SK아파트,6
2023,수원시,일반,200000099,1052,우방아파트.한화아파트.SK아파트,7
2023,수원시,일반,201000102,2078,엠코타운아파트,5
2023,수원시,일반,203000275,4290,광교센트럴뷰.힐스테이트레이크,9
2023,수원시,일반,201000233,2240,한솔아파트.한림도서관,8
2023,수원시,일반,201000465,2869,당수초등학교.삼정아파트,3
2023,수원시,일반,201000140,2127,경기상상캠퍼스.푸른지대,2
2023,수원시,일반,201000147,2036,삼익3차아파트,8
2023,수원시,일반,201000429,2932,한국방송통신대학교,4
2023,수원시,일반,203000068,4042,구법원사거리,27
2023,수원시,일반,201000045,2175,세류사거리,10
2023,수원시,일반,201000038,2051,수영오거리.방송통신대입구,10
2023,수원시,일반,201000080,2204,수원농협권선지점,2
2023,수원시,일반,201000077,2006,대명고등학교,5
2023,수원시,일반,203000340,4319,수원광교박물관.광교이마트,4
2023,수원시,일반,201000440,2941,호매실엔루체,9
2023,수원시,일반,200000188,1139,장안문.느림보타운,5
2023,수원시,일반,200000183,1259,장안공원,21
2023,수원시,일반,200000282,1126,국세청삼거리.아주편한병원,16
2023,수원시,일반,200000018,1421,조원뉴타운2단지,1
2023,수원시,일반,201000234,2249,축산물유통센터.수원아이파크4단지,4
2023,수원시,일반,201000421,2921,수원아이파크2단지,1
2023,수원시,일반,203000267,4266,광교중앙역.광교고등학교,2
2023,수원시,일반,203000266,4268,광교중앙역.광교고등학교,2
2023,수원시,일반,202000059,3063,수원미디어센터,6
2023,수원시,일반,203000318,4310,광교대광로제비앙,2
2023,수원시,일반,203000360,4346,수원시동부차고지,10
2023,수원시,일반,203000382,4382,매탄그린빌4단지,1
2023,수원시,일반,203000325,4303,광교카페거리.대림e편한세상,4
2023,수원시,일반,203000448,4435,대선초.e편한세상영통2차아파트,1
2023,수원시,일반,201000579,2340,호매실입구(탑동),10
2023,수원시,일반,200000028,1004,신일아파트,1
2023,수원시,일반,202000005,3126,아주대.아주대학교병원,22
2023,수원시,일반,202000010,3090,수원시청역8번출구.씨네파크.헌혈의집,13
2023,수원시,일반,201000132,2133,농업유전자원센터.경기도기숙사.수원유스호스텔,2
2023,수원시,일반,201000130,2081,청구1차아파트,4
2023,수원시,일반,201000222,0,수원남부버스공영차고지,4
2023,수원시,일반,201000486,2973,온정마을,1
2023,수원시,일반,202000205,3031,병무청입구,20
2023,수원시,일반,202000210,3057,수원중고교.구세군수원영문,8
2023,수원시,일반,201000164,2061,오목천동사거리,15
2023,수원시,일반,201000179,2003,LG빌리지1차.와이씨티칠보마을6단지아파트,10
2023,수원시,일반,202000087,3168,수원미디어센터,6
2023,수원시,일반,202000088,3171,수원역,5
2023,수원시,일반,200000278,1255,조원시장,4
2023,수원시,일반,201000052,2193,세류역,10
2023,수원시,일반,201000068,2152,평동,1
2023,수원시,일반,201000085,2172,수원센트럴타운2단지.수원역해모로아파트,1
2023,수원시,일반,202000250,3155,진흥.천천푸르지오아파트,1
2023,수원시,일반,203000079,4124,삼성전자입구,13
2023,수원시,일반,200000181,1185,보훈교육원.반딧불이연무시장,4
2023,수원시,일반,200000180,1184,경기남부보훈지청.경기도교육청,4
2023,수원시,일반,200000178,1209,KB손해보험인재니움,4
2023,수원시,일반,203000259,4212,매탄위브하늘채,8
2023,수원시,일반,203000261,4260,광교역.광교대학로,4
2023,수원시,일반,203000260,4259,광교역.광교대학로,4
2023,수원시,일반,202000109,3198,화서문로터리,15
2023,수원시,일반,202000053,3088,우만동4단지,19
2023,수원시,일반,202000057,3059,팔달구청.수원화성박물관,6
2023,수원시,일반,201000204,2866,매탄권선역.화홍고등학교,3
2023,수원시,일반,203000140,4082,망포역7번출구.벽적골8단지,6
2023,수원시,일반,203000127,4024,영통구청,2
2023,수원시,일반,203000135,4149,살구골공원.영통역3번출구,8
2023,수원시,일반,203000137,4120,신나무실아파트,8
2023,수원시,일반,203000145,4095,센트럴하이츠아파트,1
2023,수원시,일반,201000441,2937,자목마을입구.한양수자인파크원아파트,8
2023,수원시,일반,201000160,0,국립농업박물관,13
2023,수원시,일반,202000207,3053,매교다리,11
2023,수원시,일반,203000317,4309,광교대광로제비앙,2
2023,수원시,일반,203000356,4340,호반베르디움,2
2023,수원시,일반,203000390,4378,광교센트럴타운62단지.힐스테이트레이크,3
2023,수원시,일반,203000195,4205,백자아파트,1
2023,수원시,일반,203000279,4267,원천호수사거리.힐스테이트광교,2
2023,수원시,일반,203000301,4327,신풍초등학교.자연앤자이,1
2023,수원시,일반,200000005,1205,광교산입구.경기대수원캠퍼스,1
2023,수원시,일반,203000160,4012,삼성2차아파트,14
2023,수원시,일반,203000164,4233,경기소방본부,8
2023,수원시,일반,203000173,4128,풍림아파트,2
2023,수원시,일반,203000439,4426,광교카페거리입구,1
2023,수원시,일반,201000187,2121,구운동삼환아파트,10
2023,수원시,일반,203000095,4066,원천초교,1
2023,수원시,일반,203000102,4195,매탄권선역.그린빌주공6단지,3
2023,수원시,일반,203000109,4089,망포1동주민센터.삼정라츠.늘푸른벽산,18
2023,수원시,일반,203000122,4160,청명역3번출구,15
2023,수원시,일반,201000502,2902,수원공용버스터미널(시외),1
2023,수원시,일반,201000062,2144,자동차매매센터,1
2023,수원시,일반,201000079,2220,세권사거리,1
2023,수원시,일반,201000093,2038,삼익아파트,5
2023,수원시,일반,202000251,3156,화서푸르지오,3
2023,수원시,일반,203000003,4138,영덕중학교.영흥수목원.은혜와진리교회,1
2023,수원시,일반,203000005,4159,황곡초등학교.주공아파트,1
2023,수원시,일반,201000438,2939,호매실스위첸19단지.능실마을22단지,7
2023,수원시,일반,203000051,4062,광교중흥S클래스,2
2023,수원시,일반,203000305,4278,광교호반마을입구,4
2023,수원시,일반,201000474,2961,센트럴어반시티,10
2023,수원시,일반,201000237,2241,한솔아파트.한림도서관,8
2023,수원시,일반,201000126,2109,도로교통관리사업소,4
2023,수원시,일반,201000194,2183,세류2동주민센터,12
2023,수원시,일반,201000311,2285,입북동주민센터,1
2023,수원시,일반,203000400,4397,광교중앙.경기도청.아주대역환승센터,15
2023,수원시,일반,203000322,4330,경기도청.연무중학교.써밋플레이스광교,2
2023,수원시,일반,200000186,1131,수원KT위즈파크.경기도청소년활동진흥상담복지센터,18
2023,수원시,일반,201000211,2265,우남아파트,9
2023,수원시,일반,201000216,2085,한봄고등학교,1
2023,수원시,일반,201000203,2191,미영아파트,10
2023,수원시,일반,201000196,2201,남수원초등학교,12
2023,수원시,일반,203000123,4150,영통역,13
2023,수원시,일반,203000148,4177,망포중학교,18
2023,수원시,일반,200000046,0,광교산더샵퍼스트파크아파트,4
2023,수원시,일반,203000159,4009,매탄주공4단지.매탄1동주민센터,15
2023,수원시,일반,203000162,4235,매탄위브하늘채.경기아트센터,12
2023,수원시,일반,203000179,4023,아주대삼거리,21
2023,수원시,일반,203000402,4398,광교체육센터.다산중학교,1
2023,수원시,일반,203000035,4184,경기대수원캠퍼스후문,5
2023,수원시,일반,200000313,1284,수원북중후문.경기도교육청,3
2023,수원시,일반,203000043,4021,경기도경제과학진흥원,6
2023,수원시,일반,203000042,4186,푸르지오월드마크.차세대융합기술연구원,13
2023,수원시,일반,201000192,2224,수원버스터미널,17
2023,수원시,일반,201000220,2072,한국산업인력공단,1
2023,수원시,일반,203000113,4049,한국2차아파트.산남중학교,4
2023,수원시,일반,203000110,4020,매탄성일아파트,8
2023,수원시,일반,203000119,4123,삼성전자입구,17
2023,수원시,일반,203000121,4162,청명역1번출구.청명산,8
